Unnamed: 0,name,mapped_data
16224,sumner county tennessee united states,",Sumner County,Tennessee,United States"
16225,sevier county tennessee united states,",Sevier County,Tennessee,United States"
16226,wilson county tennessee united states,",Wilson County,Tennessee,United States"
16227,loudon county tennessee united states,",Loudon County,Tennessee,United States"
16228,greene county tennessee united states,",Greene County,Tennessee,United States"
16229,fentress county tennessee united states,",Fentress County,Tennessee,United States"
16230,roane county tennessee united states,",Roane County,Tennessee,United States"
16231,claiborne county tennessee united states,",Claiborne County,Tennessee,United States"
16232,trousdale county tennessee united states,",Trousdale County,Tennessee,United States"
16233,chester county tennessee united states,",Chester County,Tennessee,United States"
16234,fayette county tennessee united states,",Fayette County,Tennessee,United States"
16235,lewis county tennessee united states,",Lewis County,Tennessee,United States"
16236,scott county tennessee united states,",Scott County,Tennessee,United States"
16237,madison county tennessee united states,",Madison County,Tennessee,United States"
16238,marion county tennessee united states,",Marion County,Tennessee,United States"
16239,humphreys county tennessee united states,",Humphreys County,Tennessee,United States"
16240,rutherford county tennessee united states,",Rutherford County,Tennessee,United States"
16241,macon county tennessee united states,",Macon County,Tennessee,United States"
16242,lawrence county tennessee united states,",Lawrence County,Tennessee,United States"
16243,henderson county tennessee united states,",Henderson County,Tennessee,United States"
16244,perry county tennessee united states,",Perry County,Tennessee,United States"
16245,overton county tennessee united states,",Overton County,Tennessee,United States"
16246,moore county tennessee united states,",Moore County,Tennessee,United States"
16247,monroe county tennessee united states,",Monroe County,Tennessee,United States"
16248,coffee county tennessee united states,",Coffee County,Tennessee,United States"
16249,warren county tennessee united states,",Warren County,Tennessee,United States"
16250,hamblen county tennessee united states,",Hamblen County,Tennessee,United States"
16251,johnson county tennessee united states,",Johnson County,Tennessee,United States"
16252,cocke county tennessee united states,",Cocke County,Tennessee,United States"
16253,henry county tennessee united states,",Henry County,Tennessee,United States"
16254,bledsoe county tennessee united states,",Bledsoe County,Tennessee,United States"
16255,lake county tennessee united states,",Lake County,Tennessee,United States"
16256,bedford county tennessee united states,",Bedford County,Tennessee,United States"
16257,dekalb county tennessee united states,",DeKalb County,Tennessee,United States"
16258,hancock county tennessee united states,",Hancock County,Tennessee,United States"
16259,white county tennessee united states,",White County,Tennessee,United States"
16260,van buren county tennessee united states,",Van Buren County,Tennessee,United States"
16261,cannon county tennessee united states,",Cannon County,Tennessee,United States"
16262,dimmit county texas united states,",Dimmit County,Texas,United States"
16263,taylor county texas united states,",Taylor County,Texas,United States"
16264,hidalgo county texas united states,",Hidalgo County,Texas,United States"
16265,dallas county texas united states,",Dallas County,Texas,United States"
16266,bexar county texas united states,",Bexar County,Texas,United States"
16267,shackelford county texas united states,",Shackelford County,Texas,United States"
16268,harris county texas united states,",Harris County,Texas,United States"
16269,parker county texas united states,",Parker County,Texas,United States"
16270,jim wells county texas united states,",Jim Wells County,Texas,United States"
16271,collin county texas united states,",Collin County,Texas,United States"
16272,cherokee county texas united states,",Cherokee County,Texas,United States"
16273,johnson county texas united states,",Johnson County,Texas,United States"
16274,brazoria county texas united states,",Brazoria County,Texas,United States"
16275,wise county texas united states,",Wise County,Texas,United States"
16276,coryell county texas united states,",Coryell County,Texas,United States"
16277,liberty county texas united states,",Liberty County,Texas,United States"
16278,chambers county texas united states,",Chambers County,Texas,United States"
16279,grimes county texas united states,",Grimes County,Texas,United States"
16280,williamson county texas united states,",Williamson County,Texas,United States"
16281,jones county texas united states,",Jones County,Texas,United States"
