Unnamed: 0,name,mapped_data
15935,mcintosh county oklahoma,",McIntosh County,Oklahoma,United States"
15936,alfalfa county oklahoma,",Alfalfa County,Oklahoma,United States"
15937,roger mills county oklahoma,",Roger Mills County,Oklahoma,United States"
15938,grady county oklahoma,",Grady County,Oklahoma,United States"
15939,mayes county oklahoma,",Mayes County,Oklahoma,United States"
15940,delaware county oklahoma,",Delaware County,Oklahoma,United States"
15941,pawnee county oklahoma,",Pawnee County,Oklahoma,United States"
15942,wagoner county oklahoma,",Wagoner County,Oklahoma,United States"
15943,logan county oklahoma,",Logan County,Oklahoma,United States"
15944,payne county oklahoma,",Payne County,Oklahoma,United States"
15945,murray county oklahoma,",Murray County,Oklahoma,United States"
15946,canadian county oklahoma,",Canadian County,Oklahoma,United States"
15947,beckham county oklahoma,",Beckham County,Oklahoma,United States"
15948,garfield county oklahoma,",Garfield County,Oklahoma,United States"
15949,major county oklahoma,",Major County,Oklahoma,United States"
15950,muskogee county oklahoma,",Muskogee County,Oklahoma,United States"
15951,tillman county oklahoma,",Tillman County,Oklahoma,United States"
15952,blaine county oklahoma,",Blaine County,Oklahoma,United States"
15953,greer county oklahoma,",Greer County,Oklahoma,United States"
15954,cleveland county oklahoma,",Cleveland County,Oklahoma,United States"
15955,pittsburg county oklahoma,",Pittsburg County,Oklahoma,United States"
15956,kingfisher county oklahoma,",Kingfisher County,Oklahoma,United States"
15957,kiowa county oklahoma,",Kiowa County,Oklahoma,United States"
15958,hughes county oklahoma,",Hughes County,Oklahoma,United States"
15959,harmon county oklahoma,",Harmon County,Oklahoma,United States"
15960,choctaw county oklahoma,",Choctaw County,Oklahoma,United States"
15961,marshall county oklahoma,",Marshall County,Oklahoma,United States"
15962,seminole county oklahoma,",Seminole County,Oklahoma,United States"
15963,garvin county oklahoma,",Garvin County,Oklahoma,United States"
15964,love county oklahoma,",Love County,Oklahoma,United States"
15965,grant county oklahoma,",Grant County,Oklahoma,United States"
15966,woodward county oklahoma,",Woodward County,Oklahoma,United States"
15967,sequoyah county oklahoma,",Sequoyah County,Oklahoma,United States"
15968,nowata county oklahoma,",Nowata County,Oklahoma,United States"
15969,cherokee county oklahoma,",Cherokee County,Oklahoma,United States"
15970,noble county oklahoma,",Noble County,Oklahoma,United States"
15971,jefferson county oklahoma,",Jefferson County,Oklahoma,United States"
15972,haskell county oklahoma,",Haskell County,Oklahoma,United States"
15973,adair county oklahoma,",Adair County,Oklahoma,United States"
15974,dewey county oklahoma,",Dewey County,Oklahoma,United States"
15975,cotton county oklahoma,",Cotton County,Oklahoma,United States"
15976,johnston county oklahoma,",Johnston County,Oklahoma,United States"
15977,craig county oklahoma,",Craig County,Oklahoma,United States"
15978,latimer county oklahoma,",Latimer County,Oklahoma,United States"
15979,adams county pennsylvania,",Adams County,Pennsylvania,United States"
15980,delaware county pennsylvania,",Delaware County,Pennsylvania,United States"
15981,chester county pennsylvania,",Chester County,Pennsylvania,United States"
15982,somerset county pennsylvania,",Somerset County,Pennsylvania,United States"
15983,franklin county pennsylvania,",Franklin County,Pennsylvania,United States"
15984,lancaster county pennsylvania,",Lancaster County,Pennsylvania,United States"
15985,york county pennsylvania,",York County,Pennsylvania,United States"
15986,fayette county pennsylvania,",Fayette County,Pennsylvania,United States"
15987,greene county pennsylvania,",Greene County,Pennsylvania,United States"
15988,fulton county pennsylvania,",Fulton County,Pennsylvania,United States"
15989,montgomery county pennsylvania,",Montgomery County,Pennsylvania,United States"
15990,philadelphia county pennsylvania,",Philadelphia County,Pennsylvania,United States"
15991,abbeville county south carolina,",Abbeville County,South Carolina,United States"
15992,aiken county south carolina,",Aiken County,South Carolina,United States"
15993,allendale county south carolina,",Allendale County,South Carolina,United States"
15994,anderson county south carolina,",Anderson County,South Carolina,United States"
15995,williamsburg county south carolina,",Williamsburg County,South Carolina,United States"
15996,spartanburg county south carolina,",Spartanburg County,South Carolina,United States"
15997,pickens county south carolina,",Pickens County,South Carolina,United States"
15998,charleston county south carolina,",Charleston County,South Carolina,United States"
15999,bamberg county south carolina,",Bamberg County,South Carolina,United States"
16000,barnwell county south carolina,",Barnwell County,South Carolina,United States"
16001,lexington county south carolina,",Lexington County,South Carolina,United States"
