Unnamed: 0,name,mapped_data
40914,archuleta county us,",Archuleta County,Colorado,United States"
40915,costilla county us,",Costilla County,Colorado,United States"
40916,san juan county us,",San Juan County,Colorado,United States"
40917,baca county us,",Baca County,Colorado,United States"
40918,las animas county us,",Las Animas County,Colorado,United States"
40919,huerfano county us,",Huerfano County,Colorado,United States"
40920,rawlins county us,",Rawlins County,Kansas,United States"
40921,morton county us,",Morton County,Kansas,United States"
40922,finney county us,",Finney County,Kansas,United States"
40923,gove county us,",Gove County,Kansas,United States"
40924,sheridan county us,",Sheridan County,Kansas,United States"
40925,kearny county us,",Kearny County,Kansas,United States"
40926,wallace county us,",Wallace County,Kansas,United States"
40927,santa fe county us,",Santa Fe County,New Mexico,United States"
40928,socorro county us,",Socorro County,New Mexico,United States"
40929,bernalillo county us,",Bernalillo County,New Mexico,United States"
40930,dona ana county us,",Dona Ana County,New Mexico,United States"
40931,taos county us,",Taos County,New Mexico,United States"
40932,valencia county us,",Valencia County,New Mexico,United States"
40933,sandoval county us,",Sandoval County,New Mexico,United States"
40934,mckinley county us,",McKinley County,New Mexico,United States"
40935,rio arriba county us,",Rio Arriba County,New Mexico,United States"
40936,curry county us,",Curry County,New Mexico,United States"
40937,luna county us,",Luna County,New Mexico,United States"
40938,chaves county us,",Chaves County,New Mexico,United States"
40939,torrance county us,",Torrance County,New Mexico,United States"
40940,lea county us,",Lea County,New Mexico,United States"
40941,de baca county us,",De Baca County,New Mexico,United States"
40942,cibola county us,",Cibola County,New Mexico,United States"
40943,quay county us,",Quay County,New Mexico,United States"
40944,los alamos county us,",Los Alamos County,New Mexico,United States"
40945,harding county us,",Harding County,New Mexico,United States"
40946,roosevelt county us,",Roosevelt County,New Mexico,United States"
40947,catron county us,",Catron County,New Mexico,United States"
40948,carson city us,",Carson City,Nevada,United States"
40949,washoe county us,",Washoe County,Nevada,United States"
40950,white pine county us,",White Pine County,Nevada,United States"
40951,eureka county us,",Eureka County,Nevada,United States"
40952,churchill county us,",Churchill County,Nevada,United States"
40953,esmeralda county us,",Esmeralda County,Nevada,United States"
40954,nye county us,",Nye County,Nevada,United States"
40955,storey county us,",Storey County,Nevada,United States"
40956,cimarron county us,",Cimarron County,Oklahoma,United States"
40957,lubbock county us,",Lubbock County,Texas,United States"
40958,brewster county us,",Brewster County,Texas,United States"
40959,andrews county us,",Andrews County,Texas,United States"
40960,stonewall county us,",Stonewall County,Texas,United States"
40961,reagan county us,",Reagan County,Texas,United States"
40962,lipscomb county us,",Lipscomb County,Texas,United States"
40963,parmer county us,",Parmer County,Texas,United States"
40964,kinney county us,",Kinney County,Texas,United States"
40965,terry county us,",Terry County,Texas,United States"
40966,hemphill county us,",Hemphill County,Texas,United States"
40967,randall county us,",Randall County,Texas,United States"
40968,hartley county us,",Hartley County,Texas,United States"
40969,childress county us,",Childress County,Texas,United States"
40970,val verde county us,",Val Verde County,Texas,United States"
40971,donley county us,",Donley County,Texas,United States"
40972,crane county us,",Crane County,Texas,United States"
40973,crosby county us,",Crosby County,Texas,United States"
40974,dallam county us,",Dallam County,Texas,United States"
40975,yoakum county us,",Yoakum County,Texas,United States"
40976,dickens county us,",Dickens County,Texas,United States"
40977,castro county us,",Castro County,Texas,United States"
40978,maverick county us,",Maverick County,Texas,United States"
40979,lamb county us,",Lamb County,Texas,United States"
40980,schleicher county us,",Schleicher County,Texas,United States"
40981,hudspeth county us,",Hudspeth County,Texas,United States"
40982,pecos county us,",Pecos County,Texas,United States"
40983,borden county us,",Borden County,Texas,United States"
40984,glasscock county us,",Glasscock County,Texas,United States"
40985,ector county us,",Ector County,Texas,United States"
40986,tom green county us,",Tom Green County,Texas,United States"
40987,king county us,",King County,Texas,United States"
40988,fisher county us,",Fisher County,Texas,United States"
40989,deaf smith county us,",Deaf Smith County,Texas,United States"
40990,winkler county us,",Winkler County,Texas,United States"
40991,hockley county us,",Hockley County,Texas,United States"
40992,presidio county us,",Presidio County,Texas,United States"
40993,motley county us,",Motley County,Texas,United States"
40994,upton county us,",Upton County,Texas,United States"
40995,loving county us,",Loving County,Texas,United States"
40996,irion county us,",Irion County,Texas,United States"
40997,ward county us,",Ward County,Texas,United States"
40998,cochran county us,",Cochran County,Texas,United States"
40999,bailey county us,",Bailey County,Texas,United States"
41000,cottle county us,",Cottle County,Texas,United States"
41001,gray county us,",Gray County,Texas,United States"
41002,carson county us,",Carson County,Texas,United States"
41003,reeves county us,",Reeves County,Texas,United States"
41004,ochiltree county us,",Ochiltree County,Texas,United States"
41005,garza county us,",Garza County,Texas,United States"
41006,coke county us,",Coke County,Texas,United States"
41007,nolan county us,",Nolan County,Texas,United States"
41008,gaines county us,",Gaines County,Texas,United States"
41009,briscoe county us,",Briscoe County,Texas,United States"
41010,scurry county us,",Scurry County,Texas,United States"
41011,sutton county us,",Sutton County,Texas,United States"
41012,hansford county us,",Hansford County,Texas,United States"
41013,sterling county us,",Sterling County,Texas,United States"
41014,lynn county us,",Lynn County,Texas,United States"
41015,swisher county us,",Swisher County,Texas,United States"
41016,culberson county us,",Culberson County,Texas,United States"
41017,collingsworth county us,",Collingsworth County,Texas,United States"
41018,emery county us,",Emery County,Utah,United States"
41019,millard county us,",Millard County,Utah,United States"
41020,sanpete county us,",Sanpete County,Utah,United States"
41021,utah county us,",Utah County,Utah,United States"
41022,piute county us,",Piute County,Utah,United States"
41023,kootenai county us,",Kootenai County,Idaho,United States"
41024,juneau city and borough us,",Juneau City and Borough,Alaska,United States"
41025,golden valley county us,",Golden Valley County,North Dakota,United States"
41026,ketchikan gateway borough us,",Ketchikan Gateway Borough,Alaska,United States"
41027,salt lake county us,",Salt Lake County,Utah,United States"
41028,cache county us,",Cache County,Utah,United States"
41029,annette island reserve us,",Annette Island Reserve,Alaska,United States"
41030,wrangell-petersburg census area us,",Wrangell-Petersburg Census Area,Alaska,United States"
41031,sitka city and borough us,",Sitka City and Borough,Alaska,United States"
41032,city and borough of wrangell us,",City and Borough of Wrangell,Alaska,United States"
41033,modoc county us,",Modoc County,California,United States"
41034,shasta county us,",Shasta County,California,United States"
41035,del norte county us,",Del Norte County,California,United States"
41036,siskiyou county us,",Siskiyou County,California,United States"
41037,lassen county us,",Lassen County,California,United States"
41038,weld county us,",Weld County,Colorado,United States"
41039,larimer county us,",Larimer County,Colorado,United States"
41040,moffat county us,",Moffat County,Colorado,United States"
41041,routt county us,",Routt County,Colorado,United States"
41042,rio blanco county us,",Rio Blanco County,Colorado,United States"
41043,bingham county us,",Bingham County,Idaho,United States"
41044,power county us,",Power County,Idaho,United States"
41045,bonneville county us,",Bonneville County,Idaho,United States"
41046,ada county us,",Ada County,Idaho,United States"
41047,boundary county us,",Boundary County,Idaho,United States"
41048,twin falls county us,",Twin Falls County,Idaho,United States"
41049,cassia county us,",Cassia County,Idaho,United States"
41050,canyon county us,",Canyon County,Idaho,United States"
41051,bannock county us,",Bannock County,Idaho,United States"
41052,teton county us,",Teton County,Idaho,United States"
41053,gem county us,",Gem County,Idaho,United States"
41054,camas county us,",Camas County,Idaho,United States"
41055,payette county us,",Payette County,Idaho,United States"
41056,gooding county us,",Gooding County,Idaho,United States"
41057,idaho county us,",Idaho County,Idaho,United States"
41058,minidoka county us,",Minidoka County,Idaho,United States"
41059,owyhee county us,",Owyhee County,Idaho,United States"
41060,boise county us,",Boise County,Idaho,United States"
41061,jerome county us,",Jerome County,Idaho,United States"
41062,shoshone county us,",Shoshone County,Idaho,United States"
