,name,mapped_data
5764,lagos,",,Lagos,Nigeria"
5765,ogun,",,Ogun,Nigeria"
5766,yobe,",,Yobe,Nigeria"
5767,rivers,",,Rivers,Nigeria"
5768,gombe,",,Gombe,Nigeria"
5769,ekiti,",,Ekiti,Nigeria"
5770,osun,",,Osun,Nigeria"
5771,ondo,",,Ondo,Nigeria"
5772,imo,",,Imo,Nigeria"
5773,kogi,",,Kogi,Nigeria"
5774,abuja federal capital territory,",,Abuja Federal Capital Territory,Nigeria"
5775,ebonyi,",,Ebonyi,Nigeria"
5776,madriz,",,Madriz,Nicaragua"
5777,nueva segovia,",,Nueva Segovia,Nicaragua"
5778,atlantico norte (raan),",,Atlantico Norte (RAAN),Nicaragua"
5779,chontales,",,Chontales,Nicaragua"
5780,managua,",,Managua,Nicaragua"
5781,rivas,",,Rivas,Nicaragua"
5782,masaya,",,Masaya,Nicaragua"
5783,boaco,",,Boaco,Nicaragua"
5784,matagalpa,",,Matagalpa,Nicaragua"
5785,leon,",,Leon,Nicaragua"
5786,chinandega,",,Chinandega,Nicaragua"
5787,carazo,",,Carazo,Nicaragua"
5788,jinotega,",,Jinotega,Nicaragua"
5789,rio san juan,",,Rio San Juan,Nicaragua"
5790,esteli,",,Esteli,Nicaragua"
5791,atlantico sur,",,Atlantico Sur,Nicaragua"
5792,granada,",,Granada,Nicaragua"
5793,overijssel,",,Overijssel,Netherlands"
5794,south holland,",,South Holland,Netherlands"
5795,gelderland,",,Gelderland,Netherlands"
5796,friesland,",,Friesland,Netherlands"
5797,north brabant,",,North Brabant,Netherlands"
5798,drenthe,",,Drenthe,Netherlands"
5799,groningen,",,Groningen,Netherlands"
5800,utrecht,",,Utrecht,Netherlands"
5801,flevoland,",,Flevoland,Netherlands"
5802,north holland,",,North Holland,Netherlands"
5803,zeeland,",,Zeeland,Netherlands"
5804,limburg,",,Limburg,Netherlands"
5805,finnmark fylke,",,Finnmark Fylke,Norway"
5806,troms,",,Troms,Norway"
5807,vest-agder,",,Vest-Agder,Norway"
5808,hordaland,",,Hordaland,Norway"
5809,more og romsdal,",,More og Romsdal,Norway"
5810,oppland,",,Oppland,Norway"
5811,sogn og fjordane,",,Sogn og Fjordane,Norway"
5812,rogaland,",,Rogaland,Norway"
5813,buskerud,",,Buskerud,Norway"
5814,nordland,",,Nordland,Norway"
5815,akershus,",,Akershus,Norway"
5816,nord-trondelag,",,Nord-Trondelag,Norway"
5817,aust-agder,",,Aust-Agder,Norway"
5818,hedmark,",,Hedmark,Norway"
5819,telemark,",,Telemark,Norway"
5820,sor-trondelag,",,Sor-Trondelag,Norway"
5821,vestfold,",,Vestfold,Norway"
5822,ostfold,",,Ostfold,Norway"
5823,oslo,",,Oslo,Norway"
5824,western region,",,Western Region,Nepal"
5825,mid western,",,Mid Western,Nepal"
5826,far western,",,Far Western,Nepal"
5827,eastern region,",,Eastern Region,Nepal"
5828,uaboe,",,Uaboe,Nauru"
5829,baiti,",,Baiti,Nauru"
5830,ijuw,",,Ijuw,Nauru"
5831,anibare,",,Anibare,Nauru"
5832,anabar,",,Anabar,Nauru"
5833,yaren,",,Yaren,Nauru"
5834,aiwo,",,Aiwo,Nauru"
5835,canterbury,",,Canterbury,New Zealand"
5836,waikato,",,Waikato,New Zealand"
5837,auckland,",,Auckland,New Zealand"
5838,wellington,",,Wellington,New Zealand"
5839,manawatu-wanganui,",,Manawatu-Wanganui,New Zealand"
5840,tasman,",,Tasman,New Zealand"
5841,northland,",,Northland,New Zealand"
5842,bay of plenty,",,Bay of Plenty,New Zealand"
5843,southland,",,Southland,New Zealand"
5844,otago,",,Otago,New Zealand"
5845,taranaki,",,Taranaki,New Zealand"
5846,nelson,",,Nelson,New Zealand"
5847,hawke's bay,",,Hawke's Bay,New Zealand"
5848,gisborne,",,Gisborne,New Zealand"
5849,west coast,",,West Coast,New Zealand"
5850,chatham islands,",,Chatham Islands,New Zealand"
5851,marlborough,",,Marlborough,New Zealand"
5852,ash sharqiyah,",,Ash Sharqiyah,Oman"
5853,al batinah,",,Al Batinah,Oman"
5854,muhafazat ad dakhiliyah,",,Muhafazat ad Dakhiliyah,Oman"
5855,zufar,",,Zufar,Oman"
5856,muhafazat masqat,",,Muhafazat Masqat,Oman"
5857,musandam,",,Musandam,Oman"
5858,az zahirah,",,Az Zahirah,Oman"
5859,al wusta,",,Al Wusta,Oman"
5860,al buraimi,",,Al Buraimi,Oman"
5861,darien,",,Darien,Panama"
5862,embera,",,Embera,Panama"
5863,chiriqui,",,Chiriqui,Panama"
5864,cocle,",,Cocle,Panama"
5865,panama,",,Panama,Panama"
5866,guna yala,",,Guna Yala,Panama"
5867,los santos,",,Los Santos,Panama"
5868,ngoebe-bugle,",,Ngoebe-Bugle,Panama"
5869,veraguas,",,Veraguas,Panama"
5870,herrera,",,Herrera,Panama"
5871,bocas del toro,",,Bocas del Toro,Panama"
5872,tumbes,",,Tumbes,Peru"
5873,loreto,",,Loreto,Peru"
5874,san martin,",,San Martin,Peru"
5875,ancash,",,Ancash,Peru"
5876,huanuco,",,Huanuco,Peru"
5877,piura,",,Piura,Peru"
5878,la libertad,",,La Libertad,Peru"
5879,cajamarca,",,Cajamarca,Peru"
5880,lambayeque,",,Lambayeque,Peru"
5881,ucayali,",,Ucayali,Peru"
5882,cusco,",,Cusco,Peru"
5883,puno,",,Puno,Peru"
5884,arequipa,",,Arequipa,Peru"
5885,moquegua,",,Moquegua,Peru"
5886,lima,",,Lima,Peru"
5887,junin,",,Junin,Peru"
5888,pasco,",,Pasco,Peru"
5889,apurimac,",,Apurimac,Peru"
5890,ayacucho,",,Ayacucho,Peru"
5891,ica,",,Ica,Peru"
5892,huancavelica,",,Huancavelica,Peru"
5893,tacna,",,Tacna,Peru"
5894,madre de dios,",,Madre de Dios,Peru"
5895,callao,",,Callao,Peru"
5896,iles sous-le-vent,",,Iles Sous-le-Vent,French Polynesia"
5897,iles du vent,",,Iles du Vent,French Polynesia"
5898,iles australes,",,Iles Australes,French Polynesia"
5899,iles marquises,",,Iles Marquises,French Polynesia"
5900,east sepik,",,East Sepik,Papua New Guinea"
5901,morobe,",,Morobe,Papua New Guinea"
5902,enga,",,Enga,Papua New Guinea"
5903,sandaun,",,Sandaun,Papua New Guinea"
5904,hela,",,Hela,Papua New Guinea"
5905,east new britain,",,East New Britain,Papua New Guinea"
5906,national capital,",,National Capital,Papua New Guinea"
5907,bougainville,",,Bougainville,Papua New Guinea"
5908,western highlands,",,Western Highlands,Papua New Guinea"
5909,western province,",,Western Province,Papua New Guinea"
5910,jiwaka,",,Jiwaka,Papua New Guinea"
5911,southern highlands,",,Southern Highlands,Papua New Guinea"
5912,madang,",,Madang,Papua New Guinea"
5913,manus,",,Manus,Papua New Guinea"
5914,central province,",,Central Province,Papua New Guinea"
5915,chimbu,",,Chimbu,Papua New Guinea"
5916,west new britain,",,West New Britain,Papua New Guinea"
5917,gulf,",,Gulf,Papua New Guinea"
5918,new ireland,",,New Ireland,Papua New Guinea"
5919,eastern highlands,",,Eastern Highlands,Papua New Guinea"
5920,milne bay,",,Milne Bay,Papua New Guinea"
5921,eastern visayas,",,Eastern Visayas,Philippines"
5922,western visayas,",,Western Visayas,Philippines"
5923,ilocos,",,Ilocos,Philippines"
5924,central visayas,",,Central Visayas,Philippines"
5925,zamboanga peninsula,",,Zamboanga Peninsula,Philippines"
5926,northern mindanao,",,Northern Mindanao,Philippines"
5927,mimaropa,",,Mimaropa,Philippines"
5928,soccsksargen,",,Soccsksargen,Philippines"
5929,cagayan valley,",,Cagayan Valley,Philippines"
5930,davao,",,Davao,Philippines"
5931,calabarzon,",,Calabarzon,Philippines"
5932,autonomous region in muslim mindanao,",,Autonomous Region in Muslim Mindanao,Philippines"
5933,central luzon,",,Central Luzon,Philippines"
5934,bicol,",,Bicol,Philippines"
5935,cordillera,",,Cordillera,Philippines"
5936,caraga,",,Caraga,Philippines"
5937,metro manila,",,Metro Manila,Philippines"
5938,sindh,",,Sindh,Pakistan"
5939,khyber pakhtunkhwa,",,Khyber Pakhtunkhwa,Pakistan"
5940,azad kashmir,",,Azad Kashmir,Pakistan"
5941,balochistan,",,Balochistan,Pakistan"
5942,federally administered tribal areas,",,Federally Administered Tribal Areas,Pakistan"
5943,gilgit-baltistan,",,Gilgit-Baltistan,Pakistan"
5944,islamabad,",,Islamabad,Pakistan"
5945,lublin voivodeship,",,Lublin Voivodeship,Poland"
5946,masovian voivodeship,",,Masovian Voivodeship,Poland"
5947,subcarpathian voivodeship,",,Subcarpathian Voivodeship,Poland"
5948,lesser poland voivodeship,",,Lesser Poland Voivodeship,Poland"
5949,swietokrzyskie,",,Swietokrzyskie,Poland"
5950,lodz voivodeship,",,Lodz Voivodeship,Poland"
5951,podlasie,",,Podlasie,Poland"
5952,warmian-masurian voivodeship,",,Warmian-Masurian Voivodeship,Poland"
5953,silesian voivodeship,",,Silesian Voivodeship,Poland"
5954,lubusz,",,Lubusz,Poland"
5955,pomeranian voivodeship,",,Pomeranian Voivodeship,Poland"
5956,lower silesian voivodeship,",,Lower Silesian Voivodeship,Poland"
5957,kujawsko-pomorskie,",,Kujawsko-Pomorskie,Poland"
5958,greater poland voivodeship,",,Greater Poland Voivodeship,Poland"
5959,west pomeranian voivodeship,",,West Pomeranian Voivodeship,Poland"
5960,opole voivodeship,",,Opole Voivodeship,Poland"
5961,saint-pierre,",,Saint-Pierre,Saint Pierre and Miquelon"
5962,miquelon-langlade,",,Miquelon-Langlade,Saint Pierre and Miquelon"
5963,moca,",,Moca,Puerto Rico"
5964,adjuntas,",,Adjuntas,Puerto Rico"
5965,aguada,",,Aguada,Puerto Rico"
5966,aguadilla,",,Aguadilla,Puerto Rico"
5967,aguas buenas,",,Aguas Buenas,Puerto Rico"
5968,ceiba,",,Ceiba,Puerto Rico"
5969,juana diaz,",,Juana Diaz,Puerto Rico"
5970,aibonito,",,Aibonito,Puerto Rico"
5971,anasco,",,Anasco,Puerto Rico"
5972,arecibo,",,Arecibo,Puerto Rico"
5973,humacao,",,Humacao,Puerto Rico"
5974,arroyo,",,Arroyo,Puerto Rico"
5975,caguas,",,Caguas,Puerto Rico"
5976,morovis,",,Morovis,Puerto Rico"
5977,barceloneta,",,Barceloneta,Puerto Rico"
5978,barranquitas,",,Barranquitas,Puerto Rico"
5979,rio grande,",,Rio Grande,Puerto Rico"
5980,bayamon,",,Bayamon,Puerto Rico"
5981,cidra,",,Cidra,Puerto Rico"
5982,canovanas,",,Canovanas,Puerto Rico"
5983,cabo rojo,",,Cabo Rojo,Puerto Rico"
5984,las piedras,",,Las Piedras,Puerto Rico"
5985,vega alta,",,Vega Alta,Puerto Rico"
5986,quebradillas,",,Quebradillas,Puerto Rico"
5987,toa baja,",,Toa Baja,Puerto Rico"
5988,camuy,",,Camuy,Puerto Rico"
5989,carolina,",,Carolina,Puerto Rico"
5990,hatillo,",,Hatillo,Puerto Rico"
5991,catano,",,Catano,Puerto Rico"
5992,cayey,",,Cayey,Puerto Rico"
5993,utuado,",,Utuado,Puerto Rico"
5994,gurabo,",,Gurabo,Puerto Rico"
5995,salinas,",,Salinas,Puerto Rico"
5996,ciales,",,Ciales,Puerto Rico"
5997,coamo,",,Coamo,Puerto Rico"
5998,comerio,",,Comerio,Puerto Rico"
5999,yabucoa,",,Yabucoa,Puerto Rico"
6000,guayama,",,Guayama,Puerto Rico"
6001,ponce,",,Ponce,Puerto Rico"
6002,vega baja,",,Vega Baja,Puerto Rico"
6003,culebra,",,Culebra,Puerto Rico"
6004,naguabo,",,Naguabo,Puerto Rico"
6005,dorado,",,Dorado,Puerto Rico"
6006,municipio de juncos,",,Municipio de Juncos,Puerto Rico"
6007,santa isabel municipio,",,Santa Isabel Municipio,Puerto Rico"
6008,maunabo,",,Maunabo,Puerto Rico"
6009,vieques municipality,",,Vieques Municipality,Puerto Rico"
6010,florida,",,Florida,Puerto Rico"
6011,fajardo,",,Fajardo,Puerto Rico"
6012,guanica,",,Guanica,Puerto Rico"
6013,toa alta,",,Toa Alta,Puerto Rico"
6014,guayanilla,",,Guayanilla,Puerto Rico"
6015,guaynabo,",,Guaynabo,Puerto Rico"
6016,hormigueros,",,Hormigueros,Puerto Rico"
6017,isabela,",,Isabela,Puerto Rico"
6018,san lorenzo,",,San Lorenzo,Puerto Rico"
6019,municipio de jayuya,",,Municipio de Jayuya,Puerto Rico"
6020,san sebastian,",,San Sebastian,Puerto Rico"
6021,manati,",,Manati,Puerto Rico"
6022,lajas,",,Lajas,Puerto Rico"
6023,patillas,",,Patillas,Puerto Rico"
6024,lares,",,Lares,Puerto Rico"
6025,las marias,",,Las Marias,Puerto Rico"
6026,sabana grande,",,Sabana Grande,Puerto Rico"
6027,loiza,",,Loiza,Puerto Rico"
6028,luquillo,",,Luquillo,Puerto Rico"
6029,maricao,",,Maricao,Puerto Rico"
6030,mayaguez,",,Mayaguez,Puerto Rico"
6031,naranjito,",,Naranjito,Puerto Rico"
6032,orocovis,",,Orocovis,Puerto Rico"
6033,yauco,",,Yauco,Puerto Rico"
6034,penuelas,",,Penuelas,Puerto Rico"
6035,rincon,",,Rincon,Puerto Rico"
6036,san german,",,San German,Puerto Rico"
6037,trujillo alto,",,Trujillo Alto,Puerto Rico"
6038,villalba,",,Villalba,Puerto Rico"
6039,gaza strip,",,Gaza Strip,West Bank and Gaza Strip"
6040,west bank,",,West Bank,West Bank and Gaza Strip"
6041,evora,",,Evora,Portugal"
6042,faro,",,Faro,Portugal"
6043,beja,",,Beja,Portugal"
6044,santarem,",,Santarem,Portugal"
6045,lisbon,",,Lisbon,Portugal"
6046,braganca,",,Braganca,Portugal"
6047,castelo branco,",,Castelo Branco,Portugal"
6048,madeira,",,Madeira,Portugal"
6049,leiria,",,Leiria,Portugal"
6050,portalegre,",,Portalegre,Portugal"
6051,setubal,",,Setubal,Portugal"
6052,guarda,",,Guarda,Portugal"
6053,viseu,",,Viseu,Portugal"
6054,braga,",,Braga,Portugal"
6055,porto,",,Porto,Portugal"
6056,vila real,",,Vila Real,Portugal"
6057,viana do castelo,",,Viana do Castelo,Portugal"
6058,aveiro,",,Aveiro,Portugal"
6059,coimbra,",,Coimbra,Portugal"
6060,azores,",,Azores,Portugal"
6061,koror,",,Koror,Palau"
6062,ngaraard,",,Ngaraard,Palau"
6063,melekeok,",,Melekeok,Palau"
6064,ngatpang,",,Ngatpang,Palau"
6065,ngaremlengui,",,Ngaremlengui,Palau"
6066,ngchesar,",,Ngchesar,Palau"
6067,ngiwal,",,Ngiwal,Palau"
6068,ngarchelong,",,Ngarchelong,Palau"
6069,angaur,",,Angaur,Palau"
6070,hatohobei,",,Hatohobei,Palau"
6071,sonsorol,",,Sonsorol,Palau"
6072,kayangel,",,Kayangel,Palau"
6073,peleliu,",,Peleliu,Palau"
6074,airai,",,Airai,Palau"
6075,aimeliik,",,Aimeliik,Palau"
6076,ngardmau,",,Ngardmau,Palau"
6077,caazapa,",,Caazapa,Paraguay"
6078,caaguazu,",,Caaguazu,Paraguay"
6079,canindeyu,",,Canindeyu,Paraguay"
6080,paraguari,",,Paraguari,Paraguay"
6081,san pedro,",,San Pedro,Paraguay"
6082,guaira,",,Guaira,Paraguay"
6083,presidente hayes,",,Presidente Hayes,Paraguay"
6084,itapua,",,Itapua,Paraguay"
6085,alto parana,",,Alto Parana,Paraguay"
6086,neembucu,",,Neembucu,Paraguay"
6087,amambay,",,Amambay,Paraguay"
6088,alto paraguay,",,Alto Paraguay,Paraguay"
6089,concepcion,",,Concepcion,Paraguay"
6090,boqueron,",,Boqueron,Paraguay"
6091,asuncion,",,Asuncion,Paraguay"
6092,baladiyat umm salal,",,Baladiyat Umm Salal,Qatar"
6093,al wakrah,",,Al Wakrah,Qatar"
6094,madinat ash shamal,",,Madinat ash Shamal,Qatar"
6095,baladiyat ar rayyan,",,Baladiyat ar Rayyan,Qatar"
6096,baladiyat az za`ayin,",,Baladiyat az Za`ayin,Qatar"
6097,al khawr,",,Al Khawr,Qatar"
6098,baladiyat ad dawhah,",,Baladiyat ad Dawhah,Qatar"
6099,reunion,",,Reunion,Réunion"
6100,olt,",,Olt,Romania"
6101,suceava,",,Suceava,Romania"
6102,caras-severin,",,Caras-Severin,Romania"
6103,vaslui,",,Vaslui,Romania"
6104,giurgiu,",,Giurgiu,Romania"
6105,buzau,",,Buzau,Romania"
6106,iasi,",,Iasi,Romania"
6107,botosani,",,Botosani,Romania"
6108,alba,",,Alba,Romania"
6109,valcea,",,Valcea,Romania"
6110,brasov,",,Brasov,Romania"
6111,teleorman,",,Teleorman,Romania"
6112,salaj,",,Salaj,Romania"
6113,arad,",,Arad,Romania"
6114,dambovita,",,Dambovita,Romania"
6115,harghita,",,Harghita,Romania"
6116,bacau,",,Bacau,Romania"
6117,tulcea,",,Tulcea,Romania"
6118,hunedoara,",,Hunedoara,Romania"
6119,braila,",,Braila,Romania"
6120,dolj,",,Dolj,Romania"
6121,mures,",,Mures,Romania"
6122,neamt,",,Neamt,Romania"
6123,bistrita-nasaud,",,Bistrita-Nasaud,Romania"
6124,covasna,",,Covasna,Romania"
6125,sibiu,",,Sibiu,Romania"
6126,vrancea,",,Vrancea,Romania"
6127,constanta,",,Constanta,Romania"
6128,arges,",,Arges,Romania"
6129,cluj,",,Cluj,Romania"
6130,mehedinti,",,Mehedinti,Romania"
6131,ilfov,",,Ilfov,Romania"
6132,bihor,",,Bihor,Romania"
6133,timis,",,Timis,Romania"
6134,ialomita,",,Ialomita,Romania"
6135,gorj,",,Gorj,Romania"
6136,galati,",,Galati,Romania"
6137,maramures,",,Maramures,Romania"
6138,prahova,",,Prahova,Romania"
6139,satu mare,",,Satu Mare,Romania"
6140,bucuresti,",,Bucuresti,Romania"
6141,autonomna pokrajina vojvodina,",,Autonomna Pokrajina Vojvodina,Serbia"
6142,central serbia,",,Central Serbia,Serbia"
6143,tverskaya,",,Tverskaya,Russian Federation"
6144,st.-petersburg,",,St.-Petersburg,Russian Federation"
6145,rjazan,",,Rjazan,Russian Federation"
6146,voronezj,",,Voronezj,Russian Federation"
6147,vladimir,",,Vladimir,Russian Federation"
6148,moscow,",,Moscow,Russian Federation"
6149,perm,",,Perm,Russian Federation"
6150,mordoviya,",,Mordoviya,Russian Federation"
6151,rostov,",,Rostov,Russian Federation"
6152,mariy-el,",,Mariy-El,Russian Federation"
6153,moskovskaya,",,Moskovskaya,Russian Federation"
6154,kirov,",,Kirov,Russian Federation"
6155,vologda,",,Vologda,Russian Federation"
6156,kursk,",,Kursk,Russian Federation"
6157,orjol,",,Orjol,Russian Federation"
6158,chechnya,",,Chechnya,Russian Federation"
6159,tambov,",,Tambov,Russian Federation"
6160,north ossetia,",,North Ossetia,Russian Federation"
6161,brjansk,",,Brjansk,Russian Federation"
6162,chelyabinsk,",,Chelyabinsk,Russian Federation"
6163,bashkortostan,",,Bashkortostan,Russian Federation"
6164,kaluga,",,Kaluga,Russian Federation"
6165,volgograd,",,Volgograd,Russian Federation"
6166,samara,",,Samara,Russian Federation"
6167,komi republic,",,Komi Republic,Russian Federation"
6168,kabardino-balkariya,",,Kabardino-Balkariya,Russian Federation"
6169,stavropol'skiy,",,Stavropol'skiy,Russian Federation"
6170,kaliningrad,",,Kaliningrad,Russian Federation"
6171,tula,",,Tula,Russian Federation"
6172,ulyanovsk,",,Ulyanovsk,Russian Federation"
6173,astrakhan,",,Astrakhan,Russian Federation"
6174,penza,",,Penza,Russian Federation"
6175,tatarstan,",,Tatarstan,Russian Federation"
6176,murmansk,",,Murmansk,Russian Federation"
6177,karachayevo-cherkesiya,",,Karachayevo-Cherkesiya,Russian Federation"
6178,nizjnij novgorod,",,Nizjnij Novgorod,Russian Federation"
6179,ivanovo,",,Ivanovo,Russian Federation"
6180,belgorod,",,Belgorod,Russian Federation"
6181,novgorod,",,Novgorod,Russian Federation"
6182,lipetsk,",,Lipetsk,Russian Federation"
6183,dagestan,",,Dagestan,Russian Federation"
6184,republic of karelia,",,Republic of Karelia,Russian Federation"
6185,krasnodarskiy,",,Krasnodarskiy,Russian Federation"
6186,udmurtiya,",,Udmurtiya,Russian Federation"
6187,arkhangelskaya,",,Arkhangelskaya,Russian Federation"
6188,saratov,",,Saratov,Russian Federation"
6189,smolensk,",,Smolensk,Russian Federation"
6190,sverdlovsk,",,Sverdlovsk,Russian Federation"
6191,leningrad,",,Leningrad,Russian Federation"
6192,orenburg,",,Orenburg,Russian Federation"
6193,kalmykiya,",,Kalmykiya,Russian Federation"
6194,jaroslavl,",,Jaroslavl,Russian Federation"
6195,chuvashia,",,Chuvashia,Russian Federation"
6196,adygeya,",,Adygeya,Russian Federation"
6197,pskov,",,Pskov,Russian Federation"
6198,ingushetiya,",,Ingushetiya,Russian Federation"
6199,kostroma,",,Kostroma,Russian Federation"
6200,nenetskiy avtonomnyy okrug,",,Nenetskiy Avtonomnyy Okrug,Russian Federation"
6201,kemerovo,",,Kemerovo,Russian Federation"
6202,tomsk,",,Tomsk,Russian Federation"
6203,krasnoyarskiy,",,Krasnoyarskiy,Russian Federation"
6204,kurgan,",,Kurgan,Russian Federation"
6205,altai krai,",,Altai Krai,Russian Federation"
6206,omsk,",,Omsk,Russian Federation"
6207,khanty-mansiyskiy avtonomnyy okrug,",,Khanty-Mansiyskiy Avtonomnyy Okrug,Russian Federation"
6208,novosibirsk,",,Novosibirsk,Russian Federation"
6209,tjumen,",,Tjumen,Russian Federation"
6210,irkutsk,",,Irkutsk,Russian Federation"
6211,yamalo-nenetskiy avtonomnyy okrug,",,Yamalo-Nenetskiy Avtonomnyy Okrug,Russian Federation"
6212,khakasiya,",,Khakasiya,Russian Federation"
6213,altay,",,Altay,Russian Federation"
6214,tyva,",,Tyva,Russian Federation"
6215,respublika buryatiya,",,Respublika Buryatiya,Russian Federation"
6216,khabarovsk krai,",,Khabarovsk Krai,Russian Federation"
6217,transbaikal territory,",,Transbaikal Territory,Russian Federation"
6218,sakha,",,Sakha,Russian Federation"
6219,primorskiy,",,Primorskiy,Russian Federation"
6220,amur,",,Amur,Russian Federation"
6221,jewish autonomous oblast,",,Jewish Autonomous Oblast,Russian Federation"
6222,kamtsjatka,",,Kamtsjatka,Russian Federation"
6223,sakhalin,",,Sakhalin,Russian Federation"
6224,magadan,",,Magadan,Russian Federation"
6225,chukotskiy avtonomnyy okrug,",,Chukotskiy Avtonomnyy Okrug,Russian Federation"
6226,southern province,",,Southern Province,Rwanda"
6227,kigali,",,Kigali,Rwanda"
6228,al madinah al munawwarah,",,Al Madinah al Munawwarah,Saudi Arabia"
6229,mintaqat tabuk,",,Mintaqat Tabuk,Saudi Arabia"
6230,northern borders,",,Northern Borders,Saudi Arabia"
6231,makkah,",,Makkah,Saudi Arabia"
6232,al-qassim,",,Al-Qassim,Saudi Arabia"
6233,al jawf,",,Al Jawf,Saudi Arabia"
6234,mintaqat `asir,",,Mintaqat `Asir,Saudi Arabia"
6235,jizan,",,Jizan,Saudi Arabia"
6236,najran,",,Najran,Saudi Arabia"
6237,ar riyad,",,Ar Riyad,Saudi Arabia"
6238,mintaqat ha'il,",,Mintaqat Ha'il,Saudi Arabia"
6239,mintaqat al bahah,",,Mintaqat al Bahah,Saudi Arabia"
6240,choiseul,",,Choiseul,Solomon Islands"
6241,guadalcanal,",,Guadalcanal,Solomon Islands"
6242,isabel,",,Isabel,Solomon Islands"
6243,malaita,",,Malaita,Solomon Islands"
6244,temotu,",,Temotu,Solomon Islands"
6245,makira,",,Makira,Solomon Islands"
6246,english river,",,English River,Seychelles"
6247,takamaka,",,Takamaka,Seychelles"
6248,port glaud,",,Port Glaud,Seychelles"
6249,cascade,",,Cascade,Seychelles"
6250,bel ombre,",,Bel Ombre,Seychelles"
6251,beau vallon,",,Beau Vallon,Seychelles"
6252,anse royale,",,Anse Royale,Seychelles"
6253,anse boileau,",,Anse Boileau,Seychelles"
6254,northern state,",,Northern State,Sudan, The Republic of"
6255,central darfur,",,Central Darfur,Sudan, The Republic of"
6256,kassala,",,Kassala,Sudan, The Republic of"
6257,al jazirah,",,Al Jazirah,Sudan, The Republic of"
6258,white nile,",,White Nile,Sudan, The Republic of"
6259,shamal kurdufan,",,Shamal Kurdufan,Sudan, The Republic of"
6260,northern darfur,",,Northern Darfur,Sudan, The Republic of"
6261,khartoum,",,Khartoum,Sudan, The Republic of"
6262,southern kordofan,",,Southern Kordofan,Sudan, The Republic of"
6263,sinnar,",,Sinnar,Sudan, The Republic of"
6264,river nile,",,River Nile,Sudan, The Republic of"
6265,southern darfur,",,Southern Darfur,Sudan, The Republic of"
6266,blue nile,",,Blue Nile,Sudan, The Republic of"
6267,al qadarif,",,Al Qadarif,Sudan, The Republic of"
6268,western darfur,",,Western Darfur,Sudan, The Republic of"
6269,eastern darfur,",,Eastern Darfur,Sudan, The Republic of"
6270,vaesterbotten,",,Vaesterbotten,Sweden"
6271,norrbotten,",,Norrbotten,Sweden"
6272,uppsala,",,Uppsala,Sweden"
6273,gaevleborg,",,Gaevleborg,Sweden"
6274,skane,",,Skane,Sweden"
6275,joenkoeping,",,Joenkoeping,Sweden"
6276,kronoberg,",,Kronoberg,Sweden"
6277,vaestra goetaland,",,Vaestra Goetaland,Sweden"
6278,gotland,",,Gotland,Sweden"
6279,kalmar,",,Kalmar,Sweden"
6280,oerebro,",,OErebro,Sweden"
6281,soedermanland,",,Soedermanland,Sweden"
6282,oestergoetland,",,OEstergoetland,Sweden"
6283,dalarna,",,Dalarna,Sweden"
6284,vaesternorrland,",,Vaesternorrland,Sweden"
6285,halland,",,Halland,Sweden"
6286,stockholm,",,Stockholm,Sweden"
6287,vaestmanland,",,Vaestmanland,Sweden"
6288,jaemtland,",,Jaemtland,Sweden"
6289,vaermland,",,Vaermland,Sweden"
6290,blekinge,",,Blekinge,Sweden"
6291,ascension,",,Ascension,Saint Helena"
6292,tristan da cunha,",,Tristan da Cunha,Saint Helena"
6293,saint helena,",,Saint Helena,Saint Helena"
6294,zuzemberk,",,Zuzemberk,Slovenia"
6295,zirovnica,",,Zirovnica,Slovenia"
6296,ziri,",,Ziri,Slovenia"
6297,duplek,",,Duplek,Slovenia"
6298,medvode,",,Medvode,Slovenia"
6299,jezersko,",,Jezersko,Slovenia"
6300,gorje,",,Gorje,Slovenia"
6301,kranj,",,Kranj,Slovenia"
6302,slovenska bistrica,",,Slovenska Bistrica,Slovenia"
6303,kungota,",,Kungota,Slovenia"
6304,zetale,",,Zetale,Slovenia"
6305,zelezniki,",,Zelezniki,Slovenia"
6306,zavrc,",,Zavrc,Slovenia"
6307,zalec,",,Zalec,Slovenia"
6308,zagorje ob savi,",,Zagorje ob Savi,Slovenia"
6309,vuzenica,",,Vuzenica,Slovenia"
6310,sempeter-vrtojba,",,Sempeter-Vrtojba,Slovenia"
6311,vrhnika,",,Vrhnika,Slovenia"
6312,vransko,",,Vransko,Slovenia"
6313,rence-vogrsko,",,Rence-Vogrsko,Slovenia"
6314,vojnik,",,Vojnik,Slovenia"
6315,vodice,",,Vodice,Slovenia"
6316,brezovica,",,Brezovica,Slovenia"
6317,sveti andraz v slovenskih goricah,",,Sveti Andraz v Slovenskih Goricah,Slovenia"
6318,vitanje,",,Vitanje,Slovenia"
6319,vipava,",,Vipava,Slovenia"
6320,dobrepolje,",,Dobrepolje,Slovenia"
6321,verzej,",,Verzej,Slovenia"
6322,velike lasce,",,Velike Lasce,Slovenia"
6323,velika polana,",,Velika Polana,Slovenia"
6324,turnisce,",,Turnisce,Slovenia"
6325,trzin,",,Trzin,Slovenia"
6326,trzic,",,Trzic,Slovenia"
6327,trnovska vas,",,Trnovska Vas,Slovenia"
6328,celje,",,Celje,Slovenia"
6329,trebnje,",,Trebnje,Slovenia"
6330,trbovlje,",,Trbovlje,Slovenia"
